Region	Month of Period End	Median Sale Price	Median Sale Price MoM 	Median Sale Price YoY 	Homes Sold	Homes Sold MoM 	Homes Sold YoY 	New Listings	New Listings MoM 	New Listings YoY 	Inventory	Inventory MoM 	 Inventory YoY 	Days on Market	Days on Market MoM	Days on Market YoY	Average Sale To List	Average Sale To List MoM 	Average Sale To List YoY 
Rhode Island	August 2020	$338K	2.9%	16.1%	1,540	-4.0%	-0.1%	1,820	0.1%	3.5%	3,002	-0.6%	-33.5%	41	-4	-7	99.9%	0.7%	1.6%
Rhode Island	September 2020	$346K	2.5%	16.5%	1,591	3.3%	21.4%	1,922	5.6%	13.1%	3,050	1.6%	-33.8%	40	-1	-13	100.0%	0.2%	2.1%
Rhode Island	October 2020	$340K	-1.6%	15.8%	1,753	10.2%	23.6%	1,853	-3.6%	16.9%	3,034	-0.5%	-30.6%	37	-3	-17	100.3%	0.3%	2.7%
Rhode Island	November 2020	$336K	-1.4%	13.1%	1,535	-12.4%	19.0%	1,258	-32.1%	18.3%	2,698	-11.1%	-31.3%	37	0	-15	100.5%	0.1%	2.6%
Rhode Island	December 2020	$333K	-0.7%	15.6%	1,658	8.0%	27.0%	964	-23.4%	31.0%	2,151	-20.3%	-33.6%	37	0	-20	100.5%	0.1%	2.6%
Rhode Island	January 2021	$333K	-0.2%	11.0%	1,062	-35.9%	9.9%	1,164	20.7%	1.2%	2,038	-5.3%	-34.8%	41	4	-22	100.4%	-0.2%	2.6%
Rhode Island	February 2021	$324K	-2.7%	14.4%	965	-9.1%	9.2%	1,033	-11.3%	-19.0%	1,905	-6.5%	-39.0%	43	2	-27	100.3%	-0.1%	2.4%
Rhode Island	March 2021	$348K	7.5%	17.4%	1,264	31.0%	14.6%	1,690	63.6%	12.3%	1,976	3.7%	-37.2%	37	-6	-20	100.7%	0.4%	2.3%
Rhode Island	April 2021	$361K	3.7%	19.9%	1,314	4.0%	32.6%	1,749	3.5%	76.3%	1,905	-3.6%	-35.6%	28	-9	-23	101.9%	1.3%	2.6%
Rhode Island	May 2021	$373K	3.6%	24.2%	1,332	1.4%	34.0%	1,812	3.6%	20.2%	2,040	7.1%	-34.6%	24	-4	-26	102.5%	0.5%	4.0%
Rhode Island	June 2021	$395K	5.8%	25.5%	1,754	31.7%	38.8%	2,053	13.3%	21.8%	2,332	14.3%	-24.7%	21	-3	-24	103.5%	1.0%	4.7%
Rhode Island	July 2021	$388K	-1.9%	18.2%	1,560	-11.1%	-2.8%	1,897	-7.6%	4.3%	2,589	11.0%	-14.3%	22	1	-23	103.1%	-0.4%	3.9%
Rhode Island	August 2021	$387K	-0.2%	14.6%	1,555	-0.3%	1.0%	1,755	-7.5%	-3.6%	2,534	-2.1%	-15.6%	27	5	-14	103.0%	-0.1%	3.1%
Rhode Island	September 2021	$404K	4.4%	16.8%	1,568	0.8%	-1.4%	1,709	-2.6%	-11.1%	2,581	1.9%	-15.4%	29	2	-11	101.7%	-1.2%	1.7%
Rhode Island	October 2021	$391K	-3.2%	14.9%	1,460	-6.9%	-16.7%	1,569	-8.2%	-15.3%	2,491	-3.5%	-17.9%	28	-1	-9	101.3%	-0.5%	0.9%
Rhode Island	November 2021	$385K	-1.5%	14.7%	1,472	0.8%	-4.1%	1,200	-23.5%	-4.6%	2,060	-17.3%	-23.6%	30	2	-7	101.3%	0.0%	0.8%
Rhode Island	December 2021	$391K	1.5%	17.3%	1,560	6.0%	-5.9%	813	-32.3%	-15.7%	1,532	-25.6%	-28.8%	32	2	-5	101.3%	0.0%	0.7%
Rhode Island	January 2022	$382K	-2.3%	14.8%	1,119	-28.3%	5.4%	932	14.6%	-19.9%	1,289	-15.9%	-36.8%	34	2	-7	100.8%	-0.5%	0.4%
Rhode Island	February 2022	$399K	4.4%	23.2%	872	-22.1%	-9.6%	986	5.8%	-4.5%	1,292	0.2%	-32.2%	35	1	-8	100.9%	0.1%	0.7%
Rhode Island	March 2022	$399K	0.2%	14.8%	1,093	25.3%	-13.5%	1,504	52.5%	-11.0%	1,387	7.4%	-29.8%	23	-12	-14	102.3%	1.4%	1.6%
Rhode Island	April 2022	$429K	7.5%	19.1%	1,126	3.0%	-14.3%	1,537	2.2%	-12.1%	1,591	14.7%	-16.5%	18	-5	-10	103.5%	1.2%	1.6%
Rhode Island	May 2022	$430K	0.1%	15.2%	1,212	7.6%	-9.0%	1,750	13.9%	-3.4%	1,888	18.7%	-7.5%	15	-3	-9	103.8%	0.3%	1.3%
Rhode Island	June 2022	$439K	2.2%	11.2%	1,430	18.0%	-18.5%	1,821	4.1%	-11.3%	2,224	17.8%	-4.6%	17	2	-4	103.8%	0.0%	0.3%
Rhode Island	July 2022	$426K	-3.1%	9.9%	1,325	-7.3%	-15.1%	1,454	-20.2%	-23.4%	2,288	2.9%	-11.6%	19	2	-3	102.8%	-1.0%	-0.3%
Rhode Island	August 2022	$417K	-2.0%	7.9%	1,352	2.0%	-13.1%	1,283	-11.8%	-26.9%	2,107	-7.9%	-16.9%	26	7	-1	101.1%	-1.7%	-1.8%
Rhode Island	September 2022	$447K	7.1%	10.7%	1,194	-11.7%	-23.9%	1,195	-6.9%	-30.1%	2,048	-2.8%	-20.7%	30	4	1	100.7%	-0.5%	-1.1%
Rhode Island	October 2022	$428K	-4.2%	9.5%	1,105	-7.5%	-24.3%	1,085	-9.2%	-30.8%	1,950	-4.8%	-21.7%	32	2	4	100.1%	-0.5%	-1.2%
Rhode Island	November 2022	$424K	-0.9%	10.1%	966	-12.6%	-34.4%	893	-17.7%	-25.6%	1,802	-7.6%	-12.5%	29	-3	-1	99.2%	-0.9%	-2.1%
Rhode Island	December 2022	$410K	-3.2%	5.0%	919	-4.9%	-41.1%	590	-33.9%	-27.4%	1,461	-18.9%	-4.6%	34	5	2	99.5%	0.3%	-1.7%
Rhode Island	January 2023	$408K	-0.7%	6.7%	680	-26.0%	-39.2%	727	23.2%	-22.0%	1,378	-5.7%	6.9%	38	4	4	99.3%	-0.2%	-1.5%
Rhode Island	February 2023	$394K	-3.3%	-1.1%	562	-17.4%	-35.6%	750	3.2%	-23.9%	1,235	-10.4%	-4.4%	37	-1	2	99.8%	0.5%	-1.2%
Rhode Island	March 2023	$413K	4.7%	3.4%	822	46.3%	-24.8%	1,027	36.9%	-31.7%	1,254	1.5%	-9.6%	35	-2	12	100.0%	0.2%	-2.3%
Rhode Island	April 2023	$433K	5.0%	0.9%	782	-4.9%	-30.6%	1,091	6.2%	-29.0%	1,301	3.7%	-18.2%	29	-6	11	100.9%	0.9%	-2.6%
Rhode Island	May 2023	$461K	6.3%	7.1%	965	23.4%	-20.4%	1,318	20.8%	-24.7%	1,429	9.8%	-24.3%	21	-8	6	101.9%	0.9%	-1.9%
Rhode Island	June 2023	$469K	1.8%	6.8%	1,172	21.5%	-18.0%	1,218	-7.6%	-33.1%	1,459	2.1%	-34.4%	20	-1	3	102.7%	0.9%	-1.1%
Rhode Island	July 2023	$461K	-1.8%	8.1%	944	-19.5%	-28.8%	1,074	-11.8%	-26.1%	1,502	2.9%	-34.4%	18	-2	-1	102.6%	-0.1%	-0.2%
Rhode Island	August 2023	$471K	2.2%	12.7%	1,021	8.2%	-24.5%	1,217	13.3%	-5.1%	1,568	4.4%	-25.6%	22	4	-4	102.2%	-0.4%	1.1%
Rhode Island	September 2023	$471K	0.0%	5.3%	1,067	4.5%	-10.6%	1,053	-13.5%	-11.9%	1,583	1.0%	-22.7%	24	2	-6	101.9%	-0.3%	1.2%
Rhode Island	October 2023	$456K	-3.1%	6.6%	942	-11.7%	-14.8%	1,130	7.3%	4.1%	1,635	3.3%	-16.2%	24	0	-8	101.3%	-0.6%	1.2%
Rhode Island	November 2023	$456K	-0.1%	7.4%	812	-13.8%	-15.9%	844	-25.3%	-5.5%	1,612	-1.4%	-10.5%	24	0	-5	101.0%	-0.3%	1.8%
Rhode Island	December 2023	$453K	-0.6%	10.3%	796	-2.0%	-13.4%	559	-33.8%	-5.3%	1,345	-16.6%	-7.9%	31	7	-3	100.6%	-0.4%	1.1%
Rhode Island	January 2024	$461K	1.7%	13.0%	648	-18.6%	-4.7%	771	37.9%	6.1%	1,247	-7.3%	-9.5%	35	4	-3	99.6%	-1.0%	0.3%
Rhode Island	February 2024	$457K	-0.9%	15.8%	642	-0.9%	14.2%	851	10.4%	13.5%	1,239	-0.6%	0.3%	37	2	0	100.1%	0.5%	0.3%
Rhode Island	March 2024	$464K	1.7%	12.5%	777	21.0%	-5.5%	975	14.6%	-5.1%	1,256	1.4%	0.2%	29	-8	-6	100.7%	0.6%	0.7%
Rhode Island	April 2024	$483K	4.1%	11.5%	857	10.3%	9.6%	1,286	31.9%	17.9%	1,398	11.3%	7.5%	23	-6	-6	101.0%	0.3%	0.1%
Rhode Island	May 2024	$489K	1.3%	6.2%	953	11.2%	-1.2%	1,406	9.3%	6.7%	1,642	17.5%	14.9%	20	-3	-1	102.3%	1.3%	0.4%
Rhode Island	June 2024	$522K	6.7%	11.3%	986	3.5%	-15.9%	1,272	-9.5%	4.4%	1,745	6.3%	19.6%	19	-1	-1	102.3%	0.0%	-0.4%
South Carolina	January 2012	$164K	-1.9%	-2.3%	1,868	-21.5%	9.9%	4,072	65.2%	6.0%	21,422	2.1%	-10.8%	149	-1	-6	94.4%	0.3%	0.3%
South Carolina	February 2012	$160K	-2.1%	6.3%	2,093	11.6%	10.2%	4,174	2.3%	-1.5%	22,068	2.5%	-11.1%	142	-8	-13	94.5%	0.1%	0.3%
South Carolina	March 2012	$164K	2.4%	1.2%	2,895	38.1%	6.4%	4,765	14.3%	-6.5%	22,453	1.9%	-11.2%	142	0	-15	94.5%	0.0%	0.1%
South Carolina	April 2012	$168K	2.5%	3.0%	2,752	-5.2%	2.6%	4,524	-5.2%	-1.0%	22,843	1.7%	-10.2%	137	-5	-12	95.1%	0.6%	0.5%
South Carolina	May 2012	$174K	3.6%	2.4%	3,247	17.9%	18.9%	4,345	-4.1%	3.2%	22,780	-0.5%	-10.2%	122	-15	-20	95.3%	0.2%	1.0%
South Carolina	June 2012	$179K	2.7%	0.9%	3,390	4.4%	14.1%	4,255	-1.9%	0.8%	22,526	-0.9%	-10.2%	118	-4	-19	95.6%	0.3%	1.1%
South Carolina	July 2012	$175K	-1.8%	5.4%	3,137	-7.5%	19.7%	3,901	-8.1%	6.7%	22,188	-1.5%	-9.4%	112	-5	-22	95.3%	-0.3%	1.2%
South Carolina	August 2012	$175K	-0.2%	3.8%	3,300	5.2%	12.8%	4,092	4.9%	8.0%	21,860	-1.5%	-8.3%	120	8	-15	95.2%	-0.1%	0.8%
South Carolina	September 2012	$171K	-2.3%	3.5%	2,786	-15.6%	9.6%	3,677	-10.1%	8.8%	21,632	-0.9%	-6.7%	122	3	-20	95.6%	0.4%	1.0%
South Carolina	October 2012	$168K	-1.9%	0.5%	3,049	9.7%	31.6%	3,981	8.8%	20.2%	21,288	-1.3%	-5.6%	129	7	-17	95.3%	-0.3%	1.3%
South Carolina	November 2012	$172K	2.5%	1.8%	2,833	-7.2%	29.4%	3,401	-15.0%	9.6%	20,910	-2.3%	-5.9%	129	0	-12	95.4%	0.1%	0.9%
South Carolina	December 2012	$176K	2.1%	5.1%	2,809	-1.0%	17.6%	2,663	-22.0%	7.6%	20,005	-4.5%	-5.1%	130	1	-21	95.3%	-0.1%	1.1%
South Carolina	January 2013	$168K	-4.5%	2.3%	2,286	-18.5%	22.0%	4,833	78.3%	18.3%	21,347	5.1%	-0.9%	128	-2	-23	95.2%	-0.2%	0.7%
South Carolina	February 2013	$169K	0.5%	5.3%	2,430	9.7%	16.1%	4,524	-5.1%	8.4%	21,963	4.3%	-0.5%	129	1	-13	95.1%	-0.1%	0.6%
South Carolina	March 2013	$173K	3.7%	5.7%	3,373	34.5%	16.1%	5,458	18.4%	14.0%	23,172	3.7%	2.6%	122	-7	-20	95.8%	0.7%	1.3%
South Carolina	April 2013	$174K	0.1%	3.3%	3,584	6.4%	30.0%	5,456	0.0%	19.9%	24,034	3.6%	4.6%	109	-13	-28	95.8%	0.0%	0.7%
South Carolina	May 2013	$187K	7.2%	7.3%	4,033	15.4%	24.2%	5,233	-2.6%	20.5%	23,835	1.0%	4.8%	106	-3	-16	96.0%	0.2%	0.7%
South Carolina	June 2013	$188K	0.5%	5.2%	4,010	-0.4%	18.2%	4,740	-9.2%	11.3%	23,670	-0.6%	5.0%	105	-1	-12	96.1%	0.1%	0.5%
South Carolina	July 2013	$190K	1.6%	8.1%	4,093	-0.2%	30.2%	5,106	5.7%	30.1%	24,167	0.5%	8.0%	104	-1	-8	96.1%	0.0%	0.8%
South Carolina	August 2013	$193K	1.2%	10.2%	4,017	0.2%	21.5%	4,775	-5.6%	16.2%	23,654	-1.2%	7.7%	103	0	-17	96.1%	0.0%	0.9%
South Carolina	September 2013	$184K	-4.8%	7.6%	3,486	-12.8%	25.3%	4,357	-8.1%	18.5%	23,389	-0.2%	8.1%	111	8	-11	96.0%	-0.2%	0.4%
South Carolina	October 2013	$176K	-3.5%	5.1%	3,396	-5.4%	11.1%	4,465	2.1%	9.9%	23,524	-0.5%	8.5%	112	1	-17	95.8%	-0.1%	0.5%
South Carolina	November 2013	$182K	2.8%	5.7%	2,980	-10.2%	5.0%	3,422	-21.7%	0.4%	22,647	-2.2%	8.0%	117	5	-12	96.2%	0.4%	0.7%
South Carolina	December 2013	$190K	5.5%	8.4%	3,318	8.7%	18.2%	2,855	-19.3%	4.9%	22,134	-5.2%	8.6%	115	-2	-15	96.1%	-0.1%	0.8%
South Carolina	January 2014	$181K	-4.5%	8.6%	2,515	-25.2%	8.4%	4,841	67.5%	-1.2%	23,104	3.1%	6.6%	123	8	-6	95.8%	-0.3%	0.7%
South Carolina	February 2014	$177K	-2.5%	5.2%	2,958	6.8%	5.8%	5,210	-1.8%	3.6%	26,290	3.5%	11.7%	128	6	5	95.7%	-0.1%	0.5%
South Carolina	March 2014	$185K	4.4%	6.2%	3,884	31.5%	3.6%	6,879	32.2%	15.6%	27,707	5.7%	13.6%	126	-2	9	96.1%	0.3%	0.3%
South Carolina	April 2014	$184K	-0.4%	5.8%	4,223	8.5%	5.3%	6,748	-2.3%	13.2%	29,062	4.4%	14.8%	113	-14	8	96.1%	0.0%	0.3%
South Carolina	May 2014	$186K	1.1%	0.3%	4,768	13.5%	4.4%	6,343	-5.5%	9.3%	29,248	1.4%	14.8%	100	-13	-1	96.3%	0.2%	0.3%
South Carolina	June 2014	$200K	7.3%	6.5%	5,057	6.1%	11.5%	6,031	-5.3%	13.9%	29,209	-0.7%	15.2%	99	-1	-1	96.5%	0.2%	0.3%
South Carolina	July 2014	$190K	-4.7%	0.4%	4,968	-2.1%	8.1%	6,055	0.1%	7.5%	29,128	-0.7%	13.9%	102	3	4	96.5%	0.0%	0.3%
South Carolina	August 2014	$191K	0.3%	-0.3%	4,902	-1.3%	5.6%	5,537	-8.5%	3.4%	28,440	-2.3%	12.1%	105	3	7	96.3%	-0.2%	0.1%
South Carolina	September 2014	$187K	-2.0%	2.7%	4,663	-4.9%	16.0%	5,302	-4.3%	9.0%	27,923	-1.8%	10.1%	108	3	2	96.3%	0.1%	0.3%
South Carolina	October 2014	$191K	1.3%	8.7%	4,518	-0.6%	19.1%	5,166	0.1%	6.4%	26,814	-1.9%	6.8%	111	4	5	96.2%	-0.1%	0.4%
South Carolina	November 2014	$190K	0.0%	4.8%	3,658	-21.0%	8.4%	4,153	-21.2%	6.5%	26,834	-1.5%	6.7%	114	2	0	96.2%	0.0%	0.1%
South Carolina	December 2014	$192K	1.2%	0.1%	4,276	16.5%	15.2%	3,524	-15.3%	-11.9%	25,417	-5.5%	3.0%	117	2	3	96.1%	-0.1%	0.0%
South Carolina	January 2015	$181K	-5.5%	-0.3%	3,171	-26.0%	14.2%	5,556	57.3%	4.5%	26,412	3.6%	3.6%	128	10	6	96.0%	0.0%	0.2%
South Carolina	February 2015	$190K	5.0%	7.5%	3,459	9.2%	16.7%	5,547	-0.1%	6.3%	26,693	1.2%	1.4%	129	1	1	96.1%	0.1%	0.4%
South Carolina	March 2015	$192K	0.8%	3.7%	5,008	44.5%	28.6%	7,202	29.7%	4.2%	27,646	3.4%	-0.8%	124	-4	-2	96.4%	0.3%	0.3%
South Carolina	April 2015	$195K	1.8%	5.9%	4,921	-1.8%	16.4%	7,111	-1.4%	5.2%	28,624	3.4%	-1.7%	109	-15	-4	96.7%	0.3%	0.6%
South Carolina	May 2015	$200K	2.3%	6.9%	5,502	11.8%	15.0%	6,765	-4.9%	5.7%	28,778	0.6%	-2.6%	101	-8	1	96.8%	0.1%	0.5%
South Carolina	June 2015	$208K	4.5%	4.3%	6,128	11.4%	20.7%	6,496	-4.0%	7.4%	28,295	-1.7%	-3.6%	96	-5	-4	97.0%	0.2%	0.6%
South Carolina	July 2015	$206K	-0.9%	8.3%	5,923	-3.6%	19.2%	6,510	-0.2%	7.3%	27,980	-1.6%	-4.1%	97	1	-5	96.7%	-0.3%	0.3%
South Carolina	August 2015	$200K	-3.2%	4.6%	5,331	-10.0%	8.6%	5,988	-8.0%	7.8%	27,442	-1.9%	-3.8%	99	2	-6	96.7%	0.0%	0.5%
South Carolina	September 2015	$202K	1.2%	8.1%	5,323	-0.2%	14.1%	5,766	-3.7%	8.4%	26,913	-1.9%	-3.9%	103	4	-5	96.8%	0.1%	0.5%
South Carolina	October 2015	$198K	-2.1%	4.7%	4,664	-12.2%	0.1%	5,064	-11.8%	-4.2%	25,993	-2.9%	-5.1%	107	4	-5	96.8%	0.0%	0.6%
South Carolina	November 2015	$205K	3.7%	8.3%	3,783	-19.2%	2.8%	4,632	-9.0%	10.8%	25,974	-0.7%	-4.1%	110	3	-5	96.5%	-0.3%	0.4%
South Carolina	December 2015	$210K	2.5%	9.8%	4,741	25.3%	10.4%	3,813	-17.7%	7.7%	24,294	-6.5%	-5.1%	110	0	-8	96.7%	0.2%	0.7%
South Carolina	January 2016	$199K	-5.5%	9.9%	3,497	-26.1%	10.1%	5,747	51.2%	3.3%	25,000	3.5%	-5.4%	118	8	-10	96.3%	-0.4%	0.3%
South Carolina	February 2016	$195K	-1.7%	2.9%	3,869	10.4%	11.4%	6,311	9.3%	13.3%	26,340	4.9%	-2.1%	115	-2	-14	96.6%	0.3%	0.5%
South Carolina	March 2016	$202K	3.2%	5.4%	5,263	36.2%	5.0%	7,924	25.7%	9.5%	27,753	5.5%	0.0%	109	-6	-15	97.0%	0.4%	0.6%
South Carolina	April 2016	$203K	0.6%	4.2%	5,362	1.8%	8.6%	7,503	-5.4%	5.0%	28,930	4.2%	0.7%	95	-14	-14	97.1%	0.1%	0.4%
South Carolina	May 2016	$209K	4.1%	5.8%	6,480	16.8%	13.0%	7,537	-2.6%	7.4%	30,164	0.5%	0.6%	91	-4	-10	97.2%	0.1%	0.4%
South Carolina	June 2016	$219K	4.9%	6.4%	6,967	7.4%	8.7%	7,278	-3.5%	8.1%	29,572	-2.0%	0.3%	89	-3	-8	97.2%	0.1%	0.3%
South Carolina	July 2016	$210K	-4.3%	2.6%	6,089	-12.6%	-1.1%	6,643	-8.7%	-1.6%	29,220	-1.1%	0.8%	92	3	-6	97.2%	0.0%	0.5%
South Carolina	August 2016	$212K	1.1%	7.3%	6,275	3.1%	13.0%	6,948	4.6%	12.4%	28,881	-1.2%	1.6%	92	0	-7	97.1%	-0.1%	0.4%
South Carolina	September 2016	$210K	-1.1%	5.1%	6,171	-1.6%	11.3%	6,297	-9.3%	5.7%	28,030	-2.9%	0.6%	94	2	-10	97.2%	0.0%	0.4%
South Carolina	October 2016	$208K	-1.0%	6.0%	4,931	-20.1%	1.9%	5,215	-17.2%	-0.6%	27,168	-3.2%	0.2%	97	3	-10	97.1%	0.0%	0.4%
South Carolina	November 2016	$212K	1.7%	4.4%	4,801	-2.6%	22.4%	4,946	-5.2%	3.4%	26,267	-3.3%	-2.5%	99	2	-12	97.2%	0.0%	0.6%
South Carolina	December 2016	$212K	0.1%	1.5%	5,352	11.4%	8.6%	4,080	-17.5%	4.0%	24,252	-7.7%	-3.7%	102	3	-9	97.0%	-0.1%	0.3%
South Carolina	January 2017	$205K	-3.2%	4.2%	3,871	-27.6%	5.9%	6,494	59.3%	8.3%	25,381	4.7%	-2.7%	113	11	-6	96.9%	-0.2%	0.5%
South Carolina	February 2017	$208K	1.2%	7.1%	4,437	14.6%	10.5%	7,057	8.7%	8.5%	26,941	6.1%	-1.5%	109	-4	-7	96.9%	0.0%	0.2%
South Carolina	March 2017	$213K	2.5%	6.6%	6,338	42.8%	15.6%	8,438	19.6%	3.6%	27,936	3.8%	-2.8%	97	-12	-13	97.1%	0.3%	0.2%
South Carolina	April 2017	$219K	2.9%	9.0%	5,719	-9.7%	3.1%	7,452	-11.7%	-3.7%	28,853	3.2%	-3.8%	83	-14	-12	97.4%	0.3%	0.3%
South Carolina	May 2017	$221K	1.0%	5.8%	6,872	20.0%	6.0%	7,912	6.1%	4.9%	29,088	0.8%	-3.6%	84	1	-8	97.4%	0.1%	0.3%
South Carolina	June 2017	$226K	2.3%	3.2%	7,360	7.2%	5.7%	7,876	-0.4%	8.2%	28,854	-0.8%	-2.4%	85	1	-4	97.5%	0.1%	0.3%
South Carolina	July 2017	$221K	-2.1%	5.4%	6,417	-12.8%	5.4%	7,089	-10.0%	6.7%	28,537	-1.1%	-2.4%	83	-2	-9	97.5%	-0.1%	0.2%
South Carolina	August 2017	$217K	-2.1%	2.2%	6,804	6.0%	8.4%	7,122	0.5%	2.5%	27,657	-3.1%	-4.3%	86	3	-6	97.4%	-0.1%	0.3%
South Carolina	September 2017	$218K	0.6%	3.8%	5,800	-14.8%	-6.1%	6,006	-15.7%	-4.7%	26,816	-3.0%	-4.4%	88	2	-6	97.3%	-0.1%	0.2%
South Carolina	October 2017	$217K	-0.6%	4.2%	5,463	-5.8%	10.8%	6,683	11.3%	28.1%	26,835	0.1%	-1.2%	89	1	-8	97.1%	-0.2%	0.0%
South Carolina	November 2017	$219K	1.0%	3.5%	5,376	-1.6%	11.9%	5,507	-17.6%	11.3%	25,956	-3.3%	-1.2%	88	-2	-11	97.2%	0.1%	0.1%
South Carolina	December 2017	$230K	5.0%	8.6%	5,638	4.9%	5.3%	4,207	-23.6%	3.1%	23,938	-7.8%	-1.3%	91	3	-11	97.3%	0.1%	0.3%
South Carolina	January 2018	$220K	-4.2%	7.5%	4,377	-22.3%	13.1%	6,378	52.0%	-1.8%	24,546	2.7%	-3.3%	99	8	-14	97.1%	-0.3%	0.2%
South Carolina	February 2018	$218K	-0.9%	5.2%	4,626	5.6%	4.2%	7,112	11.5%	0.7%	25,886	5.4%	-4.0%	98	-1	-11	97.2%	0.1%	0.4%
South Carolina	March 2018	$226K	3.6%	6.4%	6,387	37.6%	0.7%	8,975	26.0%	6.3%	27,114	4.5%	-3.1%	88	-11	-9	97.4%	0.2%	0.3%
South Carolina	April 2018	$229K	1.4%	4.8%	6,274	-1.6%	9.6%	8,373	-6.5%	12.3%	28,088	3.8%	-2.7%	78	-10	-5	97.5%	0.0%	0.1%
South Carolina	May 2018	$231K	1.0%	4.6%	7,359	17.0%	7.1%	8,608	2.6%	8.8%	28,569	1.5%	-1.8%	73	-5	-11	97.6%	0.1%	0.1%
South Carolina	June 2018	$238K	2.8%	5.2%	7,420	0.9%	0.8%	7,900	-8.2%	0.3%	28,398	-0.5%	-1.6%	74	2	-11	97.7%	0.1%	0.2%
South Carolina	July 2018	$228K	-4.4%	2.8%	6,752	-9.1%	5.2%	7,470	-5.5%	5.3%	27,974	-1.6%	-2.1%	74	0	-9	97.6%	-0.1%	0.2%
South Carolina	August 2018	$232K	2.0%	7.1%	7,433	10.4%	9.3%	7,990	7.2%	12.3%	27,628	-1.0%	0.0%	79	5	-7	97.7%	0.1%	0.2%
South Carolina	September 2018	$232K	-0.1%	6.4%	5,174	-30.5%	-10.8%	5,633	-29.5%	-6.2%	27,275	-1.3%	1.7%	78	-1	-10	97.6%	0.0%	0.3%
South Carolina	October 2018	$230K	-0.7%	6.3%	5,939	14.8%	8.7%	7,270	29.1%	8.8%	27,297	0.1%	1.7%	87	9	-3	97.4%	-0.2%	0.2%
South Carolina	November 2018	$232K	0.7%	5.9%	5,365	-9.8%	-0.2%	5,773	-20.8%	4.8%	26,617	-2.6%	2.5%	85	-2	-3	97.3%	-0.1%	0.1%
South Carolina	December 2018	$235K	1.2%	2.0%	5,193	-3.3%	-7.9%	4,221	-27.0%	0.2%	24,866	-6.6%	3.8%	87	2	-4	97.2%	-0.2%	-0.2%
South Carolina	January 2019	$228K	-3.0%	3.4%	4,110	-20.7%	-6.2%	7,272	72.5%	13.9%	26,381	6.3%	7.3%	95	8	-4	97.0%	-0.2%	-0.1%
South Carolina	February 2019	$221K	-2.9%	1.2%	4,968	20.6%	7.0%	7,356	0.9%	3.2%	27,713	4.8%	6.8%	99	4	0	97.3%	0.4%	0.1%
South Carolina	March 2019	$232K	5.0%	2.6%	6,446	29.9%	0.9%	8,739	18.8%	-2.6%	28,809	4.0%	6.3%	88	-11	0	97.4%	0.1%	0.0%
South Carolina	April 2019	$233K	0.3%	1.6%	6,677	3.7%	6.3%	8,665	-0.8%	3.4%	29,654	3.0%	5.6%	77	-11	-1	97.4%	0.0%	0.0%
South Carolina	May 2019	$242K	4.0%	4.7%	7,777	16.5%	5.8%	8,998	3.8%	4.6%	29,882	0.8%	4.8%	74	-3	2	97.6%	0.2%	0.1%
South Carolina	June 2019	$247K	2.1%	3.9%	7,389	-5.1%	-0.5%	7,889	-12.4%	-0.2%	29,595	-1.1%	4.1%	76	2	2	97.7%	0.1%	0.0%
South Carolina	July 2019	$243K	-1.6%	6.9%	7,267	-1.7%	7.6%	8,056	2.1%	7.8%	29,325	-0.9%	4.8%	77	1	3	97.8%	0.1%	0.2%
South Carolina	August 2019	$242K	-0.4%	4.4%	7,449	2.5%	-0.1%	7,849	-2.5%	-2.0%	28,766	-1.9%	3.9%	78	1	-1	97.6%	-0.2%	-0.1%
South Carolina	September 2019	$240K	-0.8%	3.7%	6,335	-15.0%	22.2%	6,542	-16.7%	15.7%	27,956	-2.9%	2.3%	81	3	3	97.7%	0.2%	0.1%
South Carolina	October 2019	$241K	0.2%	4.5%	6,231	-1.6%	4.7%	7,421	13.4%	1.8%	27,990	0.2%	2.3%	85	4	-2	97.4%	-0.3%	0.0%
South Carolina	November 2019	$238K	-1.1%	2.7%	5,586	-10.4%	4.0%	5,854	-21.1%	1.2%	27,319	-2.4%	2.6%	85	0	0	97.4%	0.0%	0.1%
South Carolina	December 2019	$248K	4.4%	5.9%	6,181	10.6%	19.0%	4,487	-23.4%	6.3%	24,871	-9.0%	0.0%	88	3	1	97.6%	0.2%	0.5%
South Carolina	January 2020	$241K	-2.8%	6.2%	4,764	-22.9%	15.6%	7,412	65.2%	1.6%	26,206	5.4%	-0.9%	94	6	-1	97.2%	-0.4%	0.3%
South Carolina	February 2020	$242K	0.1%	9.4%	5,262	10.5%	5.9%	7,596	2.5%	3.3%	27,365	4.4%	-1.3%	101	7	2	97.5%	0.3%	0.2%
South Carolina	March 2020	$250K	3.3%	7.6%	6,829	29.9%	5.9%	8,431	11.0%	-3.5%	27,908	2.0%	-3.1%	86	-15	-2	97.8%	0.3%	0.4%
South Carolina	April 2020	$253K	1.1%	8.5%	5,819	-14.7%	-12.9%	6,346	-24.6%	-26.8%	27,279	-2.1%	-8.0%	77	-9	0	97.9%	0.1%	0.5%
South Carolina	May 2020	$250K	-0.9%	3.3%	5,907	1.4%	-24.1%	7,550	18.7%	-16.1%	27,550	0.8%	-7.9%	79	2	5	98.0%	0.1%	0.4%
